"Species_Metadata","MDS_V1","MDS_V2","Description","Bacteria","Target","Phyla","Class","Min_Distance","Min_Name","Groups","Min_Groups"
"Hymenobacter_sp._Bacteroidetes_Cytophagia_Other",-9.11585051099176,8.82997238372241,"Hymenobacter_sp._Bacteroidetes_Cytophagia_Other","H. sp.","Other","Bacteroidetes","Cytophagia",24.28841,"Flavobacterium_johnsoniae_Bacteroidetes_Flavobacteriia_Structural","Bacteroidetes","Bacteroidetes (N=85)"
"Hyphomicrobium_denitrificans_Proteobacteria_Alphaproteobacteria_Other",9.77954417370327,21.8205792992407,"Hyphomicrobium_denitrificans_Proteobacteria_Alphaproteobacteria_Other","H. denitrificans","Other","Proteobacteria","Alphaproteobacteria",39.3605,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Hyphomicrobium_nitrativorans_Proteobacteria_Alphaproteobacteria_Other",9.20239096202548,21.6083023465933,"Hyphomicrobium_nitrativorans_Proteobacteria_Alphaproteobacteria_Other","H. nitrativorans","Other","Proteobacteria","Alphaproteobacteria",38.97803,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Hyphomicrobium_sp._Proteobacteria_Alphaproteobacteria_Other",9.84341601491857,21.9385480070804,"Hyphomicrobium_sp._Proteobacteria_Alphaproteobacteria_Other","H. sp.","Other","Proteobacteria","Alphaproteobacteria",39.58131,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Hyphomonas_neptunium_Proteobacteria_Alphaproteobacteria_Other",9.65142997631239,21.9658903149819,"Hyphomonas_neptunium_Proteobacteria_Alphaproteobacteria_Other","H. neptunium","Other","Proteobacteria","Alphaproteobacteria",40.03866,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Idiomarina_loihiensis_Proteobacteria_Gammaproteobacteria_Other",19.6338303114188,-7.48963662066698,"Idiomarina_loihiensis_Proteobacteria_Gammaproteobacteria_Other","I. loihiensis","Other","Proteobacteria","Gammaproteobacteria",12.1387,"Escherichia_coli_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Ilumatobacter_coccineus_Actinobacteria_Acidimicrobiia_Other",-11.5934227088959,-6.01467102466664,"Ilumatobacter_coccineus_Actinobacteria_Acidimicrobiia_Other","I. coccineus","Other","Actinobacteria","Acidimicrobiia",26.54964,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Ilyobacter_polytropus_Fusobacteria_Fusobacteriales_Other",-7.50716393319449,2.1286843597528,"Ilyobacter_polytropus_Fusobacteria_Fusobacteriales_Other","I. polytropus","Other","Fusobacteria","Fusobacteriales",31.0392,"Listeria_monocytogenes_Firmicutes_Bacilli_Structural","Others","Others"
"Intrasporangium_calvum_Actinobacteria_Micrococcales_Other",-16.1526314489902,-12.9009939744945,"Intrasporangium_calvum_Actinobacteria_Micrococcales_Other","I. calvum","Other","Actinobacteria","Micrococcales",15.73117,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Isoptericola_variabilis_Actinobacteria_Micrococcales_Other",-15.7523020341764,-12.3847984466425,"Isoptericola_variabilis_Actinobacteria_Micrococcales_Other","I. variabilis","Other","Actinobacteria","Micrococcales",15.24054,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Isosphaera_pallida_Planctomycetes_Planctomycetia_Other",-7.6187041596203,2.10106869076371,"Isosphaera_pallida_Planctomycetes_Planctomycetia_Other","I. pallida","Other","Planctomycetes","Planctomycetia",37.71402,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Janthinobacterium_agaricidamnosum_Proteobacteria_Betaproteobacteria_Other",19.2295571793692,-7.23292842244975,"Janthinobacterium_agaricidamnosum_Proteobacteria_Betaproteobacteria_Other","J. agaricidamnosum","Other","Proteobacteria","Betaproteobacteria",23.31369,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Janthinobacterium_sp._Proteobacteria_Betaproteobacteria_Other",18.967697492681,-7.07160434409824,"Janthinobacterium_sp._Proteobacteria_Betaproteobacteria_Other","J. sp.","Other","Proteobacteria","Betaproteobacteria",22.89988,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Jeotgalibacillus_sp._Firmicutes_Bacilli_Other",-9.48781267066066,3.54582425081915,"Jeotgalibacillus_sp._Firmicutes_Bacilli_Other","J. sp.","Other","Firmicutes","Bacilli",11.09704,"Staphylococcus_aureus_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Jonesia_denitrificans_Actinobacteria_Micrococcales_Other",-16.295306128891,-13.0777105046328,"Jonesia_denitrificans_Actinobacteria_Micrococcales_Other","J. denitrificans","Other","Actinobacteria","Micrococcales",16.47856,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Kangiella_geojedonensis_Proteobacteria_Gammaproteobacteria_Other",17.4783449025902,-5.99583965412485,"Kangiella_geojedonensis_Proteobacteria_Gammaproteobacteria_Other","K. geojedonensis","Other","Proteobacteria","Gammaproteobacteria",14.73505,"Pseudomonas_aeruginosa_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Kangiella_koreensis_Proteobacteria_Gammaproteobacteria_Other",17.5815487911466,-6.05870304210467,"Kangiella_koreensis_Proteobacteria_Gammaproteobacteria_Other","K. koreensis","Other","Proteobacteria","Gammaproteobacteria",14.89663,"Pseudomonas_aeruginosa_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Ketogulonicigenium_vulgare_Proteobacteria_Alphaproteobacteria_Other",8.97718594852855,21.1738004432098,"Ketogulonicigenium_vulgare_Proteobacteria_Alphaproteobacteria_Other","K. vulgare","Other","Proteobacteria","Alphaproteobacteria",38.27714,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Kineococcus_radiotolerans_Actinobacteria_Kineosporiales_Other",-14.8315463408056,-12.7491702093583,"Kineococcus_radiotolerans_Actinobacteria_Kineosporiales_Other","K. radiotolerans","Other","Actinobacteria","Kineosporiales",18.45338,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Kitasatospora_setae_Actinobacteria_Streptomycetales_Other",-16.055020600797,-12.7730268816682,"Kitasatospora_setae_Actinobacteria_Streptomycetales_Other","K. setae","Other","Actinobacteria","Streptomycetales",15.3045,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Klebsiella_michiganensis_Proteobacteria_Gammaproteobacteria_Other",19.912670668228,-7.62586102595649,"Klebsiella_michiganensis_Proteobacteria_Gammaproteobacteria_Other","K. michiganensis","Other","Proteobacteria","Gammaproteobacteria",1.40955,"Escherichia_coli_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Klebsiella_oxytoca_Proteobacteria_Gammaproteobacteria_Other",20.3596033769411,-7.9104964393809,"Klebsiella_oxytoca_Proteobacteria_Gammaproteobacteria_Other","K. oxytoca","Other","Proteobacteria","Gammaproteobacteria",1.40621,"Escherichia_coli_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Klebsiella_pneumoniae_Proteobacteria_Gammaproteobacteria_Pathogenic",20.2814941029939,-7.86095017579122,"Klebsiella_pneumoniae_Proteobacteria_Gammaproteobacteria_Pathogenic","K. pneumoniae","Pathogenic","Proteobacteria","Gammaproteobacteria",1.20507,"Escherichia_coli_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Klebsiella_variicola_Proteobacteria_Gammaproteobacteria_Other",20.2885033319497,-7.86538260010253,"Klebsiella_variicola_Proteobacteria_Gammaproteobacteria_Other","K. variicola","Other","Proteobacteria","Gammaproteobacteria",1.2577,"Escherichia_coli_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Kocuria_rhizophila_Actinobacteria_Micrococcales_Other",-14.8466799717131,-12.7350227651403,"Kocuria_rhizophila_Actinobacteria_Micrococcales_Other","K. rhizophila","Other","Actinobacteria","Micrococcales",19.68196,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Komagataeibacter_medellinensis_Proteobacteria_Alphaproteobacteria_Other",10.0944809340117,19.2287048620054,"Komagataeibacter_medellinensis_Proteobacteria_Alphaproteobacteria_Other","K. medellinensis","Other","Proteobacteria","Alphaproteobacteria",36.79178,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Komagataeibacter_xylinus_Proteobacteria_Alphaproteobacteria_Other",10.0370938260327,19.1425122150313,"Komagataeibacter_xylinus_Proteobacteria_Alphaproteobacteria_Other","K. xylinus","Other","Proteobacteria","Alphaproteobacteria",36.60197,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Kosakonia_sacchari_Proteobacteria_Gammaproteobacteria_Other",20.1642190724626,-7.78673390154914,"Kosakonia_sacchari_Proteobacteria_Gammaproteobacteria_Other","K. sacchari","Other","Proteobacteria","Gammaproteobacteria",0.85137,"Escherichia_coli_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Kosmotoga_olearia_Thermotogae_Kosmotogales_Other",-9.78596542277559,0.247609908198633,"Kosmotoga_olearia_Thermotogae_Kosmotogales_Other","K. olearia","Other","Thermotogae","Kosmotogales",32.44846,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Kribbella_flavida_Actinobacteria_Propionibacteriales_Other",-16.0026209683037,-13.3469420430481,"Kribbella_flavida_Actinobacteria_Propionibacteriales_Other","K. flavida","Other","Actinobacteria","Propionibacteriales",16.75339,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Kutzneria_albida_Actinobacteria_Pseudonocardiales_Other",-13.873730218211,-11.4478801004745,"Kutzneria_albida_Actinobacteria_Pseudonocardiales_Other","K. albida","Other","Actinobacteria","Pseudonocardiales",12.2842,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Kyrpidia_tusciae_Firmicutes_Bacilli_Other",-10.7071235337624,1.03561087836272,"Kyrpidia_tusciae_Firmicutes_Bacilli_Other","K. tusciae","Other","Firmicutes","Bacilli",19.06429,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Kytococcus_sedentarius_Actinobacteria_Micrococcales_Other",-16.6033263621429,-13.4861348380344,"Kytococcus_sedentarius_Actinobacteria_Micrococcales_Other","K. sedentarius","Other","Actinobacteria","Micrococcales",16.65307,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Lachnoclostridium_phytofermentans_Firmicutes_Clostridia_Other",-10.8968604438963,1.58836264259885,"Lachnoclostridium_phytofermentans_Firmicutes_Clostridia_Other","L. phytofermentans","Other","Firmicutes","Clostridia",24.43727,"Listeria_monocytogenes_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lacinutrix_sp._Bacteroidetes_Flavobacteriia_Other",-9.41138783700908,10.1947409066176,"Lacinutrix_sp._Bacteroidetes_Flavobacteriia_Other","L. sp.","Other","Bacteroidetes","Flavobacteriia",10.97977,"Flavobacterium_johnsoniae_Bacteroidetes_Flavobacteriia_Structural","Bacteroidetes","Bacteroidetes (N=85)"
"Lactobacillus_acetotolerans_Firmicutes_Bacilli_Other",-13.8650884458804,3.39092564966206,"Lactobacillus_acetotolerans_Firmicutes_Bacilli_Other","L. acetotolerans","Other","Firmicutes","Bacilli",17.85634,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_acidophilus_Firmicutes_Bacilli_Other",-13.4858080855091,3.38988974199281,"Lactobacillus_acidophilus_Firmicutes_Bacilli_Other","L. acidophilus","Other","Firmicutes","Bacilli",16.67556,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_amylovorus_Firmicutes_Bacilli_Other",-13.4467078028343,3.38986268692036,"Lactobacillus_amylovorus_Firmicutes_Bacilli_Other","L. amylovorus","Other","Firmicutes","Bacilli",16.5534,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_brevis_Firmicutes_Bacilli_Other",-12.6134008047999,3.37162345173585,"Lactobacillus_brevis_Firmicutes_Bacilli_Other","L. brevis","Other","Firmicutes","Bacilli",13.89758,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_buchneri_Firmicutes_Bacilli_Other",-11.7380757573925,3.98358937973785,"Lactobacillus_buchneri_Firmicutes_Bacilli_Other","L. buchneri","Other","Firmicutes","Bacilli",14.24531,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_casei_Firmicutes_Bacilli_Other",-11.2269700210597,3.94053700284295,"Lactobacillus_casei_Firmicutes_Bacilli_Other","L. casei","Other","Firmicutes","Bacilli",13.1645,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_crispatus_Firmicutes_Bacilli_Other",-13.4730701270698,3.38992693835703,"Lactobacillus_crispatus_Firmicutes_Bacilli_Other","L. crispatus","Other","Firmicutes","Bacilli",16.63552,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_delbrueckii_Firmicutes_Bacilli_Other",-13.6902500270945,3.38840366215271,"Lactobacillus_delbrueckii_Firmicutes_Bacilli_Other","L. delbrueckii","Other","Firmicutes","Bacilli",17.32365,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_fermentum_Firmicutes_Bacilli_Other",-11.925700449072,3.95619236084373,"Lactobacillus_fermentum_Firmicutes_Bacilli_Other","L. fermentum","Other","Firmicutes","Bacilli",14.7931,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_gasseri_Firmicutes_Bacilli_Other",-12.0805514098862,3.97159626123544,"Lactobacillus_gasseri_Firmicutes_Bacilli_Other","L. gasseri","Other","Firmicutes","Bacilli",15.58014,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_helveticus_Firmicutes_Bacilli_Other",-13.5034742817293,3.35973981748478,"Lactobacillus_helveticus_Firmicutes_Bacilli_Other","L. helveticus","Other","Firmicutes","Bacilli",16.65021,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_hokkaidonensis_Firmicutes_Bacilli_Other",-11.6793692556096,3.99816802031726,"Lactobacillus_hokkaidonensis_Firmicutes_Bacilli_Other","L. hokkaidonensis","Other","Firmicutes","Bacilli",13.49032,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_johnsonii_Firmicutes_Bacilli_Other",-12.093489167308,3.97217558625957,"Lactobacillus_johnsonii_Firmicutes_Bacilli_Other","L. johnsonii","Other","Firmicutes","Bacilli",15.62618,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_kefiranofaciens_Firmicutes_Bacilli_Other",-13.4982490759232,3.35967602285138,"Lactobacillus_kefiranofaciens_Firmicutes_Bacilli_Other","L. kefiranofaciens","Other","Firmicutes","Bacilli",16.6343,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_mucosae_Firmicutes_Bacilli_Other",-11.9976526467838,3.9594549288472,"Lactobacillus_mucosae_Firmicutes_Bacilli_Other","L. mucosae","Other","Firmicutes","Bacilli",15.05018,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_paracasei_Firmicutes_Bacilli_Other",-11.2619017480423,3.94221219365667,"Lactobacillus_paracasei_Firmicutes_Bacilli_Other","L. paracasei","Other","Firmicutes","Bacilli",13.28846,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_plantarum_Firmicutes_Bacilli_Other",-11.3067267500422,3.92268182746074,"Lactobacillus_plantarum_Firmicutes_Bacilli_Other","L. plantarum","Other","Firmicutes","Bacilli",12.59151,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_reuteri_Firmicutes_Bacilli_Other",-13.4325917098012,3.38844087338722,"Lactobacillus_reuteri_Firmicutes_Bacilli_Other","L. reuteri","Other","Firmicutes","Bacilli",16.20238,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_rhamnosus_Firmicutes_Bacilli_Other",-11.2226907688898,3.94055793017609,"Lactobacillus_rhamnosus_Firmicutes_Bacilli_Other","L. rhamnosus","Other","Firmicutes","Bacilli",13.14779,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_ruminis_Firmicutes_Bacilli_Other",-12.3512275646043,3.35277042515216,"Lactobacillus_ruminis_Firmicutes_Bacilli_Other","L. ruminis","Other","Firmicutes","Bacilli",13.73198,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_sakei_Firmicutes_Bacilli_Other",-11.1173220801111,3.94141283826494,"Lactobacillus_sakei_Firmicutes_Bacilli_Other","L. sakei","Other","Firmicutes","Bacilli",12.4375,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_salivarius_Firmicutes_Bacilli_Other",-12.4252676708585,3.35244014316911,"Lactobacillus_salivarius_Firmicutes_Bacilli_Other","L. salivarius","Other","Firmicutes","Bacilli",13.96632,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_sanfranciscensis_Firmicutes_Bacilli_Other",-13.3767828519044,3.3668842849311,"Lactobacillus_sanfranciscensis_Firmicutes_Bacilli_Other","L. sanfranciscensis","Other","Firmicutes","Bacilli",16.20213,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactobacillus_sp._Firmicutes_Bacilli_Other",-13.6798380723407,3.39034559198898,"Lactobacillus_sp._Firmicutes_Bacilli_Other","L. sp.","Other","Firmicutes","Bacilli",17.28019,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactococcus_garvieae_Firmicutes_Bacilli_Other",-12.0499007109796,2.98667528140385,"Lactococcus_garvieae_Firmicutes_Bacilli_Other","L. garvieae","Other","Firmicutes","Bacilli",10.29276,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lactococcus_lactis_Firmicutes_Bacilli_Other",-10.4489127955512,3.50913471245239,"Lactococcus_lactis_Firmicutes_Bacilli_Other","L. lactis","Other","Firmicutes","Bacilli",9.21043,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Lawsonia_intracellularis_Proteobacteria_Deltaproteobacteria_Other",-4.94299706709855,3.59199932278139,"Lawsonia_intracellularis_Proteobacteria_Deltaproteobacteria_Other","L. intracellularis","Other","Proteobacteria","Deltaproteobacteria",37.65581,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Deltaproteobacteria/Oligoflexia","Deltaproteobacteria (N=46)"
